Id,Name,ProducerId,Appellation,Country,Region,WineType,PRODUCER_SALESFORCE_ID
8901,"Chambolle-Musigny 1er Cru ""Les Fuées""",1226,,France,Burgundy,Red wine,a0F1X0000005ab3UAA
8902,"Volnay ""Les Caillerets""",1350,,France,Burgundy,Red wine,a0F1X0000005aTwUAI
8354,La Violette,3261,,France,Bordeaux,Red wine,a0F1X0000005aJmUAI
8903,Mazis-Chambertin Grand Cru,2738,,France,Burgundy,Red wine,a0F1X0000005aVDUAY
9469,Beaune 1er Cru,265,,France,Burgundy,Red wine,a0F1X0000005afGUAQ
6533,Vintage Blanc de Blancs Grand Cru,753,,France,Champagne,Sparkling wine,a0F1X0000005aeMUAQ
6531,Brut Nature,2692,,France,Champagne,Sparkling wine,a0F1X0000005aEqUAI
8900,Brut 1er Cru,3430,,France,Champagne,Sparkling wine,a0F1X0000005akhUAA
8600,Vintage Brut Impérial,939,,France,Champagne,Sparkling wine,a0F1X0000005ahXUAQ
1415,Suolo,25,,Italy,Tuscany,Red wine,a0F1X0000005a9jUAA
8601,"Brut Grand Cru ""Quartz""",1325,,France,Champagne,Sparkling wine,a0F1X0000005adsUAA
1455,"Riesling GG ""Röttgen""",785,,Germany,Mosel,White wine,a0F1X0000005aaZUAQ
1456,"Riesling GG ""Uhlen B""",785,,Germany,Mosel,White wine,a0F1X0000005aaZUAQ
9188,"Chardonnay ""Pastorale Vineyard""",440,,United States,California,White wine,a0F1X0000005acIUAQ
9189,"Viognier ""St. Helena""",440,,United States,California,White wine,a0F1X0000005acIUAQ
9190,"Pinot Noir ""Wallamette Valley""",3520,,United States,Oregon,Red wine,a0F1X0000005ac1UAA
8603,"Puligny-Montrachet 1er Cru ""Les Reuchaux""",3350,,France,Burgundy,White wine,a0F1X0000005aY5UAI
8606,"Chassagne-Montrachet 1er Cru ""Abbaye de Morgeot""",3350,,France,Burgundy,White wine,a0F1X0000005aY5UAI
8608,"Extra Brut ""Efflorescence""",3353,,France,Champagne,Sparkling wine,a0F1X0000005agIUAQ
8609,"Extra Brut Blanc de Blancs ""Éloquence""",3353,,France,Champagne,Sparkling wine,a0F1X0000005agIUAQ
6565,"Ruby LBV Port ""Unfiltered""",1663,,Portugal,Douro,Port,a0F1X0000005aleUAA
398,Grand Barossa,215,,Australia,South Australia,Red wine,a0F1X0000005aLuUAI
9470,"Chambolle-Musigny ""Clos du Village""",1331,,France,Burgundy,Red wine,a0F1X0000005aP0UAI
9816,Garmón,3744,,Spain,Castilla y León,Red wine,a0F1X0000005aYTUAY
8930,"Riesling Trocken GG ""Dorsheim Burgberg""",1945,,Germany,Nahe,White wine,a0F1X0000005aOiUAI
1517,Pouilly-Fuisse,796,,France,Burgundy,White wine,a0F1X0000005aUxUAI
8932,"Riesling Trocken ""Steingrube""",3429,,Germany,Rheinhessen,White wine,a0F1X0000005as8UAA
8602,"Saint-Romain Blanc ""Combe Bazin""",2850,,France,Burgundy,White wine,a0F1X0000005aQFUAY
8931,"Riesling Trocken ""Morstein - Alte Reben""",3429,,Germany,Rheinhessen,White wine,a0F1X0000005as8UAA
4718,Amarone della Valpolicella,2132,,Italy,Veneto,Red wine,a0F1X0000005anrUAA
8365,"Shiraz ""Ares""",1501,,Australia,South Australia,Red wine,a0F1X0000005aqRUAQ
8009,"Pinot Noir ""Steinrassel""",3184,,Germany,Pfalz,Red wine,a0F1X0000005agoUAA
10035,Almaviva,3826,,Chile,Maipo Valley,Red wine,a0F1X0000005a8zUAA
8942,"Vintage Blanc de Blancs Grand Cru ""Cuvée Speciale""",425,,France,Champagne,Sparkling wine,a0F1X0000005akcUAA
8012,Sei Solo,1751,,Spain,Castilla y León,Red wine,a0F1X0000005aoHUAQ
8008,"Marsannay ""Clos du Roy""",3183,,France,Burgundy,Red wine,a0F1X0000005aVAUAY
8010,Greta,3185,,Italy,Piemonte,Red wine,a0F1X0000005aoFUAQ
8011,"Gevrey-Chambertin ""La Justice""",51,,France,Burgundy,Red wine,a0F1X0000005aQvUAI
1541,"Riesling Auslese ""Haus Klosterberg""",531,,Germany,Mosel,White wine,a0F1X0000005agNUAQ
10356,Chapelle-Chambertin Grand Cru,265,,France,Burgundy,Red wine,a0F1X0000005afGUAQ
8612,"Vintage ""Millésime de Collection - Special Club""",842,,France,Champagne,Sparkling wine,a0F1X0000005akVUAQ
8933,"Vintage ""Expérience""",3372,,France,Champagne,Sparkling wine,a0F1X0000005a8UUAQ
8366,"Bolgheri Superiore ""Sapaio""",59,,Italy,Tuscany,Red wine,a0F1X0000005anmUAA
7227,"Südtirol Eisacktaler ""Kerner""",2505,,Italy,Trentino-Alto Adige,White wine,a0F1X0000005ag4UAA
4891,"Brut ""Cuvée du Fondateur""",2189,,France,Champagne,Sparkling wine,a0F1X0000005aEyUAI
9193,"Pinot Noir Grande Reserve ""Holzspur""",3522,,Austria,Niederösterreich,Red wine,a0F1X0000005ac2UAA
8940,"Brut Nature Blanc de Blancs ""Un R de Rien""",3442,,France,Champagne,Sparkling wine,a0F1X0000005aEwUAI
8939,"Extra Brut ""Un R d'Autrefois""",3442,,France,Champagne,Sparkling wine,a0F1X0000005aEwUAI
9473,"Chateauneuf-du-Pape ""La Combe des Fous""",940,,France,Rhone,Red wine,a0F1X0000005aMrUAI
4719,Classique,210,,South Africa,Western Cape,Red wine,a0F1X0000005anIUAQ
1550,"Riesling Spätlese ""Rausch""",426,,Germany,Mosel,White wine,a0F1X0000005arxUAA
8368,"Barolo ""Bricat""",1157,,Italy,Piemonte,Red wine,a0F1X0000005aZ4UAI
8941,"Extra Brut Grand Cru ""Le Mesnil sur Oger - Les Carelles""",2087,,France,Champagne,Sparkling wine,a0F1X0000005ab7UAA
8938,"Extra Brut Rosé ""l'R du Temps""",3442,,France,Champagne,Sparkling wine,a0F1X0000005aEwUAI
8937,"Extra Brut ""Les Barres""",3441,,France,Champagne,Sparkling wine,a0F1X0000005aFIUAY
8936,"Extra Brut Blanc de Blancs Grand Cru ""Terroirs""",3372,,France,Champagne,Sparkling wine,a0F1X0000005a8UUAQ
8935,"Brut Nature Blanc de Blancs Grand Cru ""Venus""",3372,,France,Champagne,Sparkling wine,a0F1X0000005a8UUAQ
8934,"Extra Brut Blanc de Blancs Grand Cru ""Avizoise""",3372,,France,Champagne,Sparkling wine,a0F1X0000005a8UUAQ
8943,"Grenache ""David""",2451,,South Africa,Western Cape,Red wine,a0F1X0000005aOHUAY
8013,"Cabernet Sauvignon ""Estrella""",3187,,Argentina,Mendoza,Red wine,a0F1X0000005aELUAY
6409,"Haux ""Grande Réserve""",473,,France,Bordeaux,Red wine,a0F1X0000005aGxUAI
10036,Le Gay,3798,,France,Bordeaux,Red wine,a0F1X0000005aJoUAI
10354,"Toscana Rosso ""Siepi""",143,,Italy,Tuscany,Red wine,a0F1X0000005agxUAA
8016,"Riesling Spätlese ""Enkircher Ellergrub""",617,,Germany,Mosel,Sweet wine,a0F1X0000005asBUAQ
8018,Joschuari,3190,,Austria,Burgenland,Red wine,a0F1X0000005aZyUAI
6410,Vieux-Guinot Grand Cru,2653,,France,Bordeaux,Red wine,a0F1X0000005aHhUAI
9818,"Vintage ""Cuvée Rare""",1265,,France,Champagne,Sparkling wine,a0F1X0000005akmUAA
8023,Bourgogne Hautes-Cotes de Nuits,3192,,France,Burgundy,Red wine,a0F1X0000005aU4UAI
8020,"Bourgogne Pinot Noir ""Nature d'Ursulines""",3191,,France,Burgundy,Red wine,a0F1X0000005aSnUAI
8371,Blanc de Blancs Vintage,1487,,France,Champagne,Sparkling wine,a0F1X0000005aOOUAY
8021,"Gevrey-Chambertin 1er Cru ""La Romanée""",3383,,France,Burgundy,Red wine,a0F1X0000005aRUUAY
517,"Ruby Vintage Port ""Quinta Nova""",268,,Portugal,Douro,Port,a0F1X0000005aCTUAY
8022,"Gevrey-Chambertin 1er Cru ""Clos Des Varoilles""",3383,,France,Burgundy,Red wine,a0F1X0000005aRUUAY
6553,"Sangiovese ""Tauleto""",2701,,Italy,Emilia-Romagna,Red wine,a0F1X0000005aqVUAQ
9472,"Corton Grand Cru ""Clos du Roi""",3613,,France,Burgundy,Red wine,a0F1X0000005alKUAQ
4431,Lynch-Bages,2023,,France,Bordeaux,Red wine,a0F1X0000005aKAUAY
1566,"Riesling Trocken ""Berg Rottland - Alte Reben""",106,,Germany,Rheingau,White wine,a0F1X0000005aeHUAQ
8017,"NJK ""Nagy Eged Grand Cru""",3189,,Hungary,Eger,Red wine,a0F1X0000005ad0UAA
8015,"Riesling Kabinett Trocken ""Wolfer Sonnenlay""",617,,Germany,Mosel,White wine,a0F1X0000005asBUAQ
8014,"Gevrey-Chambertin ""Les Crais""",3188,,France,Burgundy,Red wine,a0F1X0000005abcUAA
4892,"Vintage Grand Cru ""Cuvée 1522""",2190,,France,Champagne,Sparkling wine,a0F1X0000005ak8UAA
8019,"Hermitage ""Domaine des Tourettes""",1014,,France,Rhone,Red wine,a0F1X0000005aOPUAY
4756,"Amarone ""Vigneti di Ravazzol""",2149,,Italy,Veneto,Red wine,a0F1X0000005aCdUAI
9195,"Barbera d'Alba ""Cerretta""",1395,,Italy,Piemonte,Red wine,a0F1X0000005aYqUAI
8030,"Vintage ""Brut Nature""",3195,,France,Champagne,Sparkling wine,a0F1X0000005a9LUAQ
4757,"Amarone ""Costa Delle Corone""",2150,,Italy,Veneto,Red wine,a0F1X0000005ahoUAA
4746,"Barolo ""Ciabot Mentin""",1148,,Italy,Piemonte,Red wine,a0F1X0000005aVUUAY
4742,"Côte-Rôtie ""Fructus Voluptas""",1559,,France,Rhone,Red wine,a0F1X0000005aSlUAI
9819,"Muscadet Granit ""Les Perrières""",3746,,France,Loire,Sweet wine,a0F1X0000005abpUAA
1583,"Riesling Grand Cru ""Kitterlé""",835,,France,Alsace,White wine,a0F1X0000005aV6UAI
1607,"Vintage Blanc de Blancs 1er Cru ""Villers-Marmery - Special Club""",840,,France,Champagne,Sparkling wine,a0F1X0000005a98UAA
10037,Chateau Laforge ,3827,,France,Bordeaux,Red wine,a0F1X0000005aLxUAI
4753,"Barolo ""La Serra""",1404,,Italy,Piemonte,Red wine,a0F1X0000005a8hUAA
1581,Altenberg de Bergheim Grand Cru,834,,France,Alsace,White wine,a0F1X0000005ag7UAA
1601,Vintage Blanc de Noirs,839,,France,Champagne,Sparkling wine,a0F1X0000005abUUAQ
1608,"Vintage Grand Cru ""Special Club""",841,,France,Champagne,Sparkling wine,a0F1X0000005aaRUAQ
8027,"Santenay 1er Cru ""Clos des Mouches""",636,,France,Burgundy,Red wine,a0F1X0000005aQ9UAI
4748,"Barolo Riserva ""Bussia""",390,,Italy,Piemonte,Red wine,a0F1X0000005aYrUAI
8025,"Nuits-Saint-Georges 1er Cru ""Clos De Thorey""",51,,France,Burgundy,Red wine,a0F1X0000005aQvUAI
8029,"Vintage ""Authentic Vintage""",3194,,France,Champagne,Sparkling wine,a0F1X0000005aCtUAI
10038,Corbin-Michotte,3828,,France,Bordeaux,Red wine,a0F1X0000005aGMUAY
1578,"Riesling Reserve ""Gaisberg""",833,,Austria,Kamptal,White wine,a0F1X0000005ao3UAA
4755,Solengo,25,,Italy,Tuscany,Red wine,a0F1X0000005a9jUAA
1603,Brut Reserve,468,,France,Champagne,Sparkling wine,a0F1X0000005aF8UAI
8375,"Ruby Vintage Port ""Quinta da Eira Velha""",1412,,Portugal,Douro,Port,a0F1X0000005apHUAQ
1580,"Grüner Veltliner Reserve ""Tradition""",833,,Austria,Kamptal,White wine,a0F1X0000005ao3UAA
1577,"Riesling ""Heimbourg""",235,,France,Alsace,White wine,a0F1X0000005aVTUAY
8028,"Puligny-Montrachet ""Les Houilières""",3030,,France,Burgundy,White wine,a0F1X0000005aTjUAI
9641,"Pernand-Vergelesses 1er Cru ""Ile des Vergelesses""",458,,France,Burgundy,Red wine,a0F1X0000005aPeUAI
523,"Chablis 1er Cru ""Vosgros""",303,,France,Burgundy,White wine,a0F1X0000005aGmUAI
1618,"Puligny Montrachet 1er Cru ""Les Perrieres""",845,,France,Burgundy,White wine,a0F1X0000005aWhUAI
10039,Le Petit Cheval Blanc,1847,,France,Bordeaux,Red wine,a0F1X0000005aGAUAY
1620,"Puligny Montrachet 1er Cru ""La Garenne""",845,,France,Burgundy,White wine,a0F1X0000005aWhUAI
8945,"Cabernet Sauvignon ""Columbia Valley""",3444,,United States,Washington,Red wine,a0F1X0000005alYUAQ
8946,La Joie,3443,,United States,California,Red wine,a0F1X0000005aqsUAA
9196,"Pinot Noir ""Cumberland Reserve""",3524,,United States,Oregon,Red wine,a0F1X0000005aAlUAI
1612,"Vintage ""Rich""",315,,France,Champagne,Sparkling wine,a0F1X0000005aqvUAA
1634,Tawny 40 Years Old Port,855,,Portugal,Douro,Port,a0F1X0000005ah2UAA
10358,"Saint-Aubin Blanc 1er Cru ""Les Frionnes""",1099,,France,Burgundy,White wine,a0F1X0000005aSmUAI
8033,"Rouge ""Poulprix""",1275,,France,Jura,Red wine,a0F1X0000005abSUAQ
9820,Ribolla,1562,,Italy,Friuli-Venezia Giulia,White wine,a0F1X0000005alpUAA
9821,"Pommard 1er Cru ""Les Arvelets""",481,,France,Burgundy,Red wine,a0F1X0000005ak6UAA
8035,"Chassagne-Montrachet 1er Cru ""La Romanée""",2089,,France,Burgundy,White wine,a0F1X0000005aUFUAY
8031,"Côtes du Jura Rouge ""Cuvée Julien""",1275,,France,Jura,Red wine,a0F1X0000005abSUAQ
8034,"Rouge ""De Toute Beauté""",1275,,France,Jura,Red wine,a0F1X0000005abSUAQ
4758,"Recioto ""Vigneti Le Tordare""",2149,,Italy,Veneto,Red wine,a0F1X0000005aCdUAI
8032,"Côtes du Jura Rouge ""Cuvée de l'Enfant Terrible""",1275,,France,Jura,Red wine,a0F1X0000005abSUAQ
1627,Freedom of Peach,336,,France,Vin de France,Rose,a0F1X0000005a9EUAQ
4759,La Chapelle de Calon,2621,,France,Bordeaux,Red wine,a0F1X0000005aFqUAI
9475,"Meursault 1er Cru ""Les Genevrières""",2514,,France,Burgundy,White wine,a0F1X0000005ahQUAQ
1653,"Chassagne-Montrachet 1er Cru ""Chenevottes""",860,,France,Burgundy,White wine,a0F1X0000005aToUAI
4760,Arènes Sauvages,1987,,France,Rhone,Red wine,a0F1X0000005aEPUAY
1357,"Tokaji ""Szamorodni""",742,,Hungary,Tokaj,Sweet wine,a0F1X0000005aZkUAI
10359,"Chassagne-Montrachet Blanc 1er Cru ""Les Macherelles""",1099,,France,Burgundy,White wine,a0F1X0000005aSmUAI
1676,"Riesling Trockenbeerenauslese ""Brudersberg""",867,,Germany,Rheinhessen,White wine,a0F1X0000005aaYUAQ
8037,"Mormoreto ""Castello di Nipozzano""",2260,,Italy,Tuscany,Red wine,a0F1X0000005agCUAQ
4769,"Pinot Noir ""A Bastard Tongue""",2154,,United States,California,Red wine,a0F1X0000005a9lUAA
8051,"Priorat ""Les Tosses""",1180,,Spain,Catalonia,Red wine,a0F1X0000005apwUAA
9822,"Pernand-Vergelesses ""Les Belles Filles""",481,,France,Burgundy,Red wine,a0F1X0000005ak6UAA
9823,"Rouge ""Adonis""",3416,,France,Loire,Red wine,a0F1X0000005adTUAQ
4765,"Gevrey-Chambertin ""Les Echezeaux - Vieilles Vignes""",2153,,France,Burgundy,Red wine,a0F1X0000005akaUAA
4764,"Gevrey-Chambertin 1er Cru ""Les Perrieres - Vieilles Vignes""",2153,,France,Burgundy,Red wine,a0F1X0000005akaUAA
8044,"Brut Rosé ""Cuvée Rosé""",2549,,France,Champagne,Sparkling wine,a0F1X0000005adwUAA
8048,"Chorey-Les-Beaune ""Tue-Boeuf""",3030,,France,Burgundy,Red wine,a0F1X0000005aTjUAI
524,"Gewürztraminer Grand Cru ""Hatschbourg""",3772,,France,Alsace,White wine,a0F1X0000005acCUAQ
8043,"Tokaji ""6 Puttonyos""",3198,,Hungary,Tokaj,Sweet wine,a0F1X0000005anDUAQ
9197,"Chardonnay ""Tasya's Reserve""",3526,,China,Shanxi,White wine,a0F1X0000005aZQUAY
8038,Kopár,3196,,Hungary,Villany-Siklos,Red wine,a0F1X0000005aYmUAI
8040,"Pinot Noir ""Santa Barbara Caunty""",3197,,United States,California,Red wine,a0F1X0000005aA4UAI
8047,Arbois Vin Jaune,3199,,France,Jura,White wine,a0F1X0000005aUgUAI
8046,"Chianti Rúfina Riserva ""Nipozzano Vecchie Viti""",2260,,Italy,Tuscany,Red wine,a0F1X0000005agCUAQ
8615,Dalem,3355,,France,Bordeaux,Red wine,a0F1X0000005aGUUAY
8953,Le Vin Le Plus Simplement,3446,,France,Burgundy,Red wine,a0F1X0000005aPKUAY
1657,"Chassagne-Montrachet 1er Cru ""En Virondot""",860,,France,Burgundy,White wine,a0F1X0000005aToUAI
1655,"Chassagne-Montrachet 1er Cru ""Les Verges""",860,,France,Burgundy,White wine,a0F1X0000005aToUAI
8952,"Pinot Noir ""Ryan""",3445,,United States,California,Red wine,a0F1X0000005aCfUAI
8951,"Pinot Noir ""de Villiers""",3445,,United States,California,Red wine,a0F1X0000005aCfUAI
8950,"Pinot Noir ""Mills""",3445,,United States,California,Red wine,a0F1X0000005aCfUAI
8949,"Pinot Noir ""Selleck""",3445,,United States,California,Red wine,a0F1X0000005aCfUAI
8948,"Pinot Noir ""Jensen""",3445,,United States,California,Red wine,a0F1X0000005aCfUAI
8947,"Pinot Noir ""Reed""",3445,,United States,California,Red wine,a0F1X0000005aCfUAI
1715,Smagskasse,3520,,France,Bordeaux,Others,a0F1X0000005ac1UAA
8619,La Dauphine,3356,,France,Bordeaux,Red wine,a0F1X0000005aGzUAI
8620,Sansonnet Grand Cru Classé,3357,,France,Bordeaux,Red wine,a0F1X0000005aLeUAI
10045,"Chianti Colli Senesi ""Arciduca""",3831,,Italy,Tuscany,Red wine,a0F1X0000005aDMUAY
9199,"Alvarinho ""Contacto""",3528,,Portugal,Minho,White wine,a0F1X0000005a9VUAQ
9642,Terre de Pierre,1192,,France,Loire,White wine,a0F1X0000005aUNUAY
4772,"Barolo ""Bricco Boschis""",1414,,Italy,Piemonte,Red wine,a0F1X0000005aEJUAY
10046,"Cabernet Sauvignon ""Antiguas Reservas""",3832,,Chile,Maipo Valley,Red wine,a0F1X0000005aNjUAI
8057,"Barolo ""Tettimorra""",3201,,Italy,Piemonte,Red wine,a0F1X0000005anzUAA
8058,"Riesling Spätlese ""Graacher Himmelreich""",716,,Germany,Mosel,White wine,a0F1X0000005ac4UAA
4776,Pinot Noir Cornas,2155,,France,Rhone,Red wine,a0F1X0000005aVVUAY
8055,Schoenenbourg Grand Cru,834,,France,Alsace,White wine,a0F1X0000005ag7UAA
4749,"Barolo ""Gramolere""",1157,,Italy,Piemonte,Red wine,a0F1X0000005aZ4UAI
4775,La Bestia,2156,,Spain,Murcia,Red wine,a0F1X0000005ahbUAA
9824,Dolcetto d'Alba,3747,,Italy,Piemonte,Red wine,a0F1X0000005aNuUAI
10047,"Riesling ""The Y Series""",3833,,Australia,South Australia,White wine,a0F1X0000005asYUAQ
10360,Richebourg,3934,,France,Burgundy,Red wine,a0F1X0000005aX8UAI
9478,"Ruby Vintage Port ""Royal Oporto""",1719,,Portugal,Douro,Port,a0F1X0000005am5UAA
4752,"Maremma Toscana ""Saffredi""",3239,,Italy,Tuscany,Red wine,a0F1X0000005aX6UAI
9643,Excelsior,1192,,France,Loire,White wine,a0F1X0000005aUNUAY
10042,Sena,3829,,Chile,Aconcagua Valley,Red wine,a0F1X0000005aoJUAQ
10048,Riesling Feinherb,3834,,Germany,Mosel,White wine,a0F1X0000005aY8UAI
8062,"Gevrey-Chambertin ""Le Clos""",1390,,France,Burgundy,Red wine,a0F1X0000005aRyUAI
8063,Campo di Camagi,115,,Italy,Tuscany,Red wine,a0F1X0000005apaUAA
8065,"Barolo Riserva ""Perno""",766,,Italy,Piemonte,Red wine,a0F1X0000005aooUAA
9204,"Gewurtztraminer ""Glintzberg""",3530,,France,Alsace,White wine,a0F1X0000005aUfUAI
8066,"Barolo ""San Giuseppe""",3208,,Italy,Piemonte,Red wine,a0F1X0000005ajgUAA
8067,"Barbaresco ""Sanadaive""",3209,,Italy,Piemonte,Red wine,a0F1X0000005a8PUAQ
8068,Colli di Salerno,3210,,Italy,Campania,Red wine,a0F1X0000005ahuUAA
8069,"Brunello di Montalcino ""Sesti""",25,,Italy,Tuscany,Red wine,a0F1X0000005a9jUAA
8626,Brut Classic,765,,France,Champagne,Sparkling wine,a0F1X0000005aOaUAI
9825,Cotes du Rhone,2663,,France,Rhone,Red wine,a0F1X0000005aP5UAI
8625,Cordon Rouge,3055,,France,Champagne,Sparkling wine,a0F1X0000005aiDUAQ
9826,"Riesling Spätlese ""Krettnacher Euchariusberg""",3748,,Germany,Mosel,White wine,a0F1X0000005aabUAA
1759,"Grauburgunder  Trocken ""Kloster Heilig Kreuz""",912,,Germany,Sachsen,White wine,a0F1X0000005ao6UAA
1762,Trockenbeerenauslese,95,,Germany,Rheinhessen,Sweet wine,a0F1X0000005acjUAA
1732,"Vouvray Sec ""Le Haut-Lieu""",897,,France,Loire,White wine,a0F1X0000005aShUAI
1763,"Rieslaner Beerenauslese ""Monsheim Silberberg""",95,,Germany,Rheinhessen,Sweet wine,a0F1X0000005acjUAA
1757,Les Graviers,2139,,France,Jura,White wine,a0F1X0000005aAdUAI
1737,"Coteaux du Layon ""Le Clos De La Bergerie""",204,,France,Loire,White wine,a0F1X0000005aQPUAY
8623,"Brut Rosé ""Cuvée des Moines""",3360,,France,Champagne,Sparkling wine,a0F1X0000005aAzUAI
78,Chateau La Confession,2675,,France,Bordeaux,Red wine,a0F1X0000005abgUAA
8634,Grenache,664,,South Africa,Western Cape,Red wine,a0F1X0000005argUAA
10362,Côte de Beaune-Villages,265,,France,Burgundy,Red wine,a0F1X0000005afGUAQ
6594,Meursault-Charmes 1er Cru,1124,,France,Burgundy,White wine,a0F1X0000005aRHUAY
8071,"Rioja ""El Regalo""",3211,,Spain,Rioja,Red wine,a0F1X0000005ab0UAA
4780,"Barolo ""Castellero""",2157,,Italy,Piemonte,Red wine,a0F1X0000005aAJUAY
8628,Chambertin,464,,France,Burgundy,Red wine,a0F1X0000005aULUAY
86,Saint-Aubin,443,,France,Burgundy,Red wine,a0F1X0000005aTaUAI
9201,Tokay-Pinot Gris Réserve,259,,France,Alsace,White wine,a0F1X0000005aeSUAQ
9644,"Riesling Grand Cru ""Hengst""",3680,,France,Alsace,White wine,a0F1X0000005acJUAQ
9827,"Morey-Saint-Denis 1er Cru ""Les Blanchards""",1721,,France,Burgundy,Red wine,a0F1X0000005aRgUAI
1779,Brut Réserve 1er Cru,924,,France,Champagne,Sparkling wine,a0F1X0000005ae0UAA
8632,"Ruby Reserve Port ""Den Kongelige Livgardes Port""",3364,,Portugal,Douro,Port,a0F1X0000005armUAA
8629,La Fleur Peilhan,3362,,France,Bordeaux,Red wine,a0F1X0000005aJ2UAI
532,"Ruby Vintage Port ""Fonseca Guimaraens""",270,,Portugal,Douro,Port,a0F1X0000005aXYUAY
85,"Priorat ""La Basseta""",508,,Spain,Catalonia,Red wine,a0F1X0000005aBWUAY
7126,NoVice,2909,,France,Rhone,Red wine,a0F1X0000005aPtUAI
1764,"Riesling Auslese ""Neumagener Rosengärtchen""",914,,Germany,Mosel,White wine,a0F1X0000005aaHUAQ
10044,Ventoux,3830,,France,Rhone,Red wine,a0F1X0000005adyUAA
10363,"Extra Brut Blanc de Noirs ""Largillier""",3935,,France,Champagne,Sparkling wine,a0F1X0000005aZuUAI
1827,"RIesling GG ""Brunnenhauschen""",946,,Germany,Rheinhessen,White wine,a0F1X0000005asSUAQ
1809,"Vintage ""Grande Réserve""",938,,France,Champagne,Sparkling wine,a0F1X0000005aZLUAY
1821,"Brut 1er Cru ""Clos du Moulin""",943,,France,Champagne,Sparkling wine,a0F1X0000005aEGUAY
8072,"Morgon ""Cote du Py""",3212,,France,Beaujolais,Red wine,a0F1X0000005aTtUAI
9481,Vintage TEST,1187,,France,Champagne,Sparkling wine,a0F1X0000005aVhUAI
8073,"Morgon ""Corcelette""",3212,,France,Beaujolais,Red wine,a0F1X0000005aTtUAI
8074,Mahâris,965,,Italy,Sicily,Red wine,a0F1X0000005aXMUAY
9203,"Cabernet Sauvignon ""Tasya's Reserve""",3526,,China,Shanxi,Red wine,a0F1X0000005aZQUAY
9202,"Riesling Kabinett ""Graacher Domprobst""",1286,,Germany,Mosel,White wine,a0F1X0000005asLUAQ
7127,BiB,2909,,France,Rhone,Red wine,a0F1X0000005aPtUAI
8636,Corton Perrieres Grand Cru,874,,France,Burgundy,Red wine,a0F1X0000005afTUAQ
1808,"Vintage Extra Brut ""Célébris""",938,,France,Champagne,Sparkling wine,a0F1X0000005aZLUAY
8637,"Puligny-Montrachet 1er Cru ""Les Folatières""",874,,France,Burgundy,White wine,a0F1X0000005afTUAQ
8638,"Puligny-Montrachet 1er Cru ""Folatières""",874,,France,Burgundy,White wine,a0F1X0000005afTUAQ
9645,"Etna Rosso ""Guardiola""",2856,,Italy,Sicily,Red wine,a0F1X0000005apWUAQ
8642,"Chambolle-Musigny 1er Cru ""Les Groseilles""",874,,France,Burgundy,Red wine,a0F1X0000005afTUAQ
1802,"BriSecco Pearlwein ""Feinherb""",935,,Germany,Mosel,White wine,a0F1X0000005aruUAA
1800,"Rosé ""Feinherb""",935,,Germany,Mosel,Rose,a0F1X0000005aruUAA
1826,"Riesling Trocken GG ""Westhofen Kirchspiel""",95,,Germany,Rheinhessen,White wine,a0F1X0000005acjUAA
1824,"Riesling Trocken ""Heerkretz""",619,,Germany,Rheinhessen,White wine,a0F1X0000005ariUAA
1799,"Riesling Trocken ""Hochgewächs""",935,,Germany,Mosel,White wine,a0F1X0000005aruUAA
8957,"Brut ""Cuvée à l'Ancienne""",1378,,France,Champagne,Sparkling wine,a0F1X0000005ajZUAQ
8958,Brut Rosé Grand Cru,1378,,France,Champagne,Sparkling wine,a0F1X0000005ajZUAQ
9205,"Barolo ""Pressenda""",1555,,Italy,Piemonte,Red wine,a0F1X0000005agXUAQ
8643,"Chambolle-Musigny 1er Cru ""Les Hauts Doix""",874,,France,Burgundy,Red wine,a0F1X0000005afTUAQ
6598,Cape Fortified,3474,,South Africa,Western Cape,Sweet wine,a0F1X0000005aiVUAQ
4788,Martet,2161,,France,Bordeaux,Red wine,a0F1X0000005aKNUAY
10364,"Vintage ""Argonne""",764,,France,Champagne,White wine,a0F1X0000005aaQUAQ
1849,"Blanc ""Grains Nobles""",954,,France,Alsace,White wine,a0F1X0000005aSQUAY
